ID,AREA,DEPENDENCIA,DEPENDENCIA SIMPLIF,NOMBRE ESTABLECIMIENTO,NOMBRE + OTRAS DENOMINACIONES,PROVINCIA,MUNICIPIO / DEPARTAMENTO,LOCALIDAD,DIRECCIÓN,DIRECCIÓN CONCAT,OBS,PÁG PDF,LATITUD,LONGITUD
316,400,DEPENDENCIA PREFECTURA,FUERZA DE SEGURIDAD FEDERAL,PREFECTURA CAMPANA,PREFECTURA CAMPANA,BUENOS AIRES,CAMPANA,,Av. EMILIO MITRE y CMTE. LUIS PIEDRABUENA s/nº (Puerto),"PREFECTURA CAMPANA, Av. EMILIO MITRE y CMTE. LUIS PIEDRABUENA s/nº (Puerto), BUENOS AIRES, CAMPANA, ",,24,-34.1556117,-58.9553498
318,400,ESTABLECIMIENTO PRIVADO,OTROS,TIRO FEDERAL DE CAMPANA,TIRO FEDERAL DE CAMPANA,BUENOS AIRES,CAMPANA,,Ruta Nac. Nº 12 y VICENTE LOPEZ Y PLANES,"TIRO FEDERAL DE CAMPANA, Ruta Nac. Nº 12 y VICENTE LOPEZ Y PLANES, BUENOS AIRES, CAMPANA, ",Sitio señalizado el 25/10/2012 (pilares),24,-34.1699032,-58.9597738
273,400,UNIDAD MILITAR MARINA,ARMADA,ARSENAL DE ARTILLERIA DE MARINA DE ZARATE ,ARSENAL DE ARTILLERIA DE MARINA DE ZARATE / ARSENAL DE LA ARMADA / ARSENAL NAVAL DE ZARATE,BUENOS AIRES,ZARATE,,Sobre la costa de Río Paraná de las Palmas inmed de vías del FCGBM y Ruta 12 ,"ARSENAL DE ARTILLERIA DE MARINA DE ZARATE / ARSENAL DE LA ARMADA / ARSENAL NAVAL DE ZARATE, Sobre la costa de Río Paraná de las Palmas inmed de vías del FCGBM y Ruta 12 , BUENOS AIRES, ZARATE, ",Sitio señalizado el 20/10/2014 (cartel),24,-34.0951512,-59.0240826
382,400,UNIDAD MILITAR MARINA,ARMADA,"BUQUE ARA ""MURATURE"" ","BUQUE ARA ""MURATURE"" / BARCO ""MURATURE""",BUENOS AIRES,ZARATE,,Río Paraná de las Palmas (frente a Arsenal de Artillería de Marina),"BUQUE ARA ""MURATURE"" / BARCO ""MURATURE"", Río Paraná de las Palmas (frente a Arsenal de Artillería de Marina), BUENOS AIRES, ZARATE, ",Sitio señalizado el 20/10/2014 (cartel),24,-34.0951512,-59.0240826
989,400,UNIDAD MILITAR EJERCITO,EJÉRCITO,CASA DE PIEDRA,CASA DE PIEDRA,BUENOS AIRES,ZARATE,,Av. GRAL. LAVALLE 636 e/CASTELLI y PINTO,"CASA DE PIEDRA, Av. GRAL. LAVALLE 636 e/CASTELLI y PINTO, BUENOS AIRES, ZARATE, ",Sitio señalizado el 24/03/2017 (cartel) · Proyecto de Espacio de Memoria,24,-34.1024489,-59.0249178
315,400,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA DE ZARATE,COMISARIA DE ZARATE,BUENOS AIRES,ZARATE,,Av. RIVADAVIA 637,"COMISARIA DE ZARATE, Av. RIVADAVIA 637, BUENOS AIRES, ZARATE, ",Sitio señalizado el 26/10/2018 (placa),25,-34.0947626,-59.0236256
154,400,DEPENDENCIA PREFECTURA,FUERZA DE SEGURIDAD FEDERAL,ESCUELA DE MARINERIA DE ZARATE (PREFECTURA NAVAL),ESCUELA DE MARINERIA DE ZARATE (PREFECTURA NAVAL),BUENOS AIRES,ZARATE,,SIN DIRECCIÓN,"ESCUELA DE MARINERIA DE ZARATE (PREFECTURA NAVAL), SIN DIRECCIÓN, BUENOS AIRES, ZARATE, ",,25,-34.0951512,-59.0240826
675,400,ESTABLECIMIENTO PRIVADO,OTROS,MANSION GÜERCHI,MANSION GÜERCHI,BUENOS AIRES,ZARATE,,CASA DE LA BARRANCA,"MANSION GÜERCHI, CASA DE LA BARRANCA, BUENOS AIRES, ZARATE, ",Av. MITRE 560 ZARATE · BUENOS AIRES,25,-34.1018091,-59.017322
463,400,DEPENDENCIA PREFECTURA,FUERZA DE SEGURIDAD FEDERAL,PREFECTURA ZARATE,PREFECTURA ZARATE,BUENOS AIRES,ZARATE,,APOLO XI s/nº (Costanera) y Av. MITRE Puerto Zárate,"PREFECTURA ZARATE, APOLO XI s/nº (Costanera) y Av. MITRE Puerto Zárate, BUENOS AIRES, ZARATE, ",Sitio señalizado el 13/09/2019 (cartel),25,-34.1003663,-59.011829
89,410,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE ESCOBAR,COMISARIA 1ª DE ESCOBAR,BUENOS AIRES,ESCOBAR,BELEN DE ESCOBAR,Av. EUGENIA TAPIA DE CRUZ 1198 y ALBERDI,"COMISARIA 1ª DE ESCOBAR, Av. EUGENIA TAPIA DE CRUZ 1198 y ALBERDI, BUENOS AIRES, ESCOBAR, BELEN DE ESCOBAR",Sitio señalizado el 25/01/2012 (placa),25,-34.3514289,-58.7988376
539,410,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE ESCOBAR (ING. MASCHWITZ) ,COMISARIA 2ª DE ESCOBAR (ING. MASCHWITZ) / DESTACAMENTO DE ING. MASCHWITZ (HASTA JUL/1982) / SUBCOMISARIA DE ING. MASCHWITZ (DESDE AGO/1982),BUENOS AIRES,ESCOBAR,ING. MASCHWITZ,FALUCHO 1346,"COMISARIA 2ª DE ESCOBAR (ING. MASCHWITZ) / DESTACAMENTO DE ING. MASCHWITZ (HASTA JUL/1982) / SUBCOMISARIA DE ING. MASCHWITZ (DESDE AGO/1982), FALUCHO 1346, BUENOS AIRES, ESCOBAR, ING. MASCHWITZ",,25,-34.3886995,-58.7359992
1263,410,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE ESCOBAR (GARIN),COMISARIA 3ª DE ESCOBAR (GARIN),BUENOS AIRES,ESCOBAR,GARIN,PADRE PERNA 1151,"COMISARIA 3ª DE ESCOBAR (GARIN), PADRE PERNA 1151, BUENOS AIRES, ESCOBAR, GARIN",,25,-34.4183769,-58.7302165
572,410,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA DE PILAR,COMISARIA DE PILAR,BUENOS AIRES,PILAR,,SIN DIRECCIÓN,"COMISARIA DE PILAR, SIN DIRECCIÓN, BUENOS AIRES, PILAR, ",,25,-34.455511,-58.9129589
1188,410,ESTABLECIMIENTO PRIVADO,OTROS,CAMPO DE DEPORTES DE LA FABRICA FORD ,CAMPO DE DEPORTES DE LA FABRICA FORD / EL QUINCHO,BUENOS AIRES,TIGRE,GRAL. PACHECO,Av. HENRY FORD y Ruta 9 (Colectora Este),"CAMPO DE DEPORTES DE LA FABRICA FORD / EL QUINCHO, Av. HENRY FORD y Ruta 9 (Colectora Este), BUENOS AIRES, TIGRE, GRAL. PACHECO",Sitio señalizado el 20/03/2012 (cartel) y reposición en 2014,25,-34.4795485,-58.6444816
1278,410,OTROS,OTROS,CASA-QUINTA EN DON TORCUATO,CASA-QUINTA EN DON TORCUATO,BUENOS AIRES,TIGRE,DON TORCUATO,GRAL. RICCHIERI 1265 y CAMACUA,"CASA-QUINTA EN DON TORCUATO, GRAL. RICCHIERI 1265 y CAMACUA, BUENOS AIRES, TIGRE, DON TORCUATO",,25,-34.485325,-58.6229232
1279,410,OTROS,OTROS,CASA-QUINTA EN GRAL. PACHECO,CASA-QUINTA EN GRAL. PACHECO,BUENOS AIRES,TIGRE,GRAL. PACHECO,LUGONES al 3600,"CASA-QUINTA EN GRAL. PACHECO, LUGONES al 3600, BUENOS AIRES, TIGRE, GRAL. PACHECO",,25,-34.425087,-58.5796585
305,410,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE TIGRE,COMISARIA 1ª DE TIGRE,BUENOS AIRES,TIGRE,,BOURDIEU 548,"COMISARIA 1ª DE TIGRE, BOURDIEU 548, BUENOS AIRES, TIGRE, ",Sitio señalizado el 08/04/2011 (placa),26,-34.4241285,-58.579778
289,410,DEPENDENCIA PREFECTURA,FUERZA DE SEGURIDAD FEDERAL,PREFECTURA TIGRE ,PREFECTURA TIGRE / SUBPREFECTURA DE TIGRE,BUENOS AIRES,TIGRE,,Intersección Río Luján y Río Tigre,"PREFECTURA TIGRE / SUBPREFECTURA DE TIGRE, Intersección Río Luján y Río Tigre, BUENOS AIRES, TIGRE, ",,26,-34.4199875,-58.5785956
38,420,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,BRIGADA DE INVESTIGACIONES DE MARTINEZ,BRIGADA DE INVESTIGACIONES DE MARTINEZ,BUENOS AIRES,SAN ISIDRO,MARTINEZ,JUNCAL 46,"BRIGADA DE INVESTIGACIONES DE MARTINEZ, JUNCAL 46, BUENOS AIRES, SAN ISIDRO, MARTINEZ",,26,-34.487256,-58.5029279
98,420,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,"C.O.T. 1 ""MARTINEZ"" ","C.O.T. 1 ""MARTINEZ"" / ""COTI MARTINEZ"" / DESTACAMENTO 16 DIVISION CAMINEROS (PPBA)",BUENOS AIRES,SAN ISIDRO,MARTINEZ,Av. DEL LIBERTADOR 14237 ,"C.O.T. 1 ""MARTINEZ"" / ""COTI MARTINEZ"" / DESTACAMENTO 16 DIVISION CAMINEROS (PPBA), Av. DEL LIBERTADOR 14237 , BUENOS AIRES, SAN ISIDRO, MARTINEZ",,26,-34.4809547,-58.4916271
279,420,VIVIENDA O SIMILAR / PARTICULAR,OTROS,CASA DEL S.I.N. (SERVICIO DE INTELIGENCIA NAVAL) ,"CASA DEL S.I.N. (SERVICIO DE INTELIGENCIA NAVAL) / QUINTA ""KODAK""",BUENOS AIRES,SAN ISIDRO,VILLA ADELINA,THAMES y Ruta PANAMERICANA,"CASA DEL S.I.N. (SERVICIO DE INTELIGENCIA NAVAL) / QUINTA ""KODAK"", THAMES y Ruta PANAMERICANA, BUENOS AIRES, SAN ISIDRO, VILLA ADELINA",Sitio señalizado el 09/04/2015 (cartel),26,-34.5026134,-58.5410448
68,420,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE SAN ISIDRO,COMISARIA 1ª DE SAN ISIDRO,BUENOS AIRES,SAN ISIDRO,,ALSINA 90,"COMISARIA 1ª DE SAN ISIDRO, ALSINA 90, BUENOS AIRES, SAN ISIDRO, ",,26,-34.4726547,-58.516306
229,420,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE SAN ISIDRO (BOULOGNE),COMISARIA 3ª DE SAN ISIDRO (BOULOGNE),BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,Av. AVELINO ROLON 2343,"COMISARIA 3ª DE SAN ISIDRO (BOULOGNE), Av. AVELINO ROLON 2343, BUENOS AIRES, SAN ISIDRO, BOULOGNE SUR MER",,26,-34.5012257,-58.5671668
349,420,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE SAN ISIDRO (LAS BARRANCAS),COMISARIA 4ª DE SAN ISIDRO (LAS BARRANCAS),BUENOS AIRES,SAN ISIDRO,MARTINEZ,BALCARCE 2070,"COMISARIA 4ª DE SAN ISIDRO (LAS BARRANCAS), BALCARCE 2070, BUENOS AIRES, SAN ISIDRO, MARTINEZ",,26,-34.4854739,-58.489803
533,430,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,BRIGADA FEMENINA DE SAN MARTIN ,BRIGADA FEMENINA DE SAN MARTIN / DESTACAMENTO Nº 2 DE POLICIA FEMENINA,BUENOS AIRES,GRAL. SAN MARTIN,,URUGUAY 129,"BRIGADA FEMENINA DE SAN MARTIN / DESTACAMENTO Nº 2 DE POLICIA FEMENINA, URUGUAY 129, BUENOS AIRES, GRAL. SAN MARTIN, ",Sitio señalizado el 13/04/2018 (cartel),26,-34.5786501,-58.535038
86,430,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE SAN MARTIN,COMISARIA 1ª DE SAN MARTIN,BUENOS AIRES,GRAL. SAN MARTIN,,9 DE JULIO 165,"COMISARIA 1ª DE SAN MARTIN, 9 DE JULIO 165, BUENOS AIRES, GRAL. SAN MARTIN, ",Sitio señalizado el 28/06/2018 (placa),26,-34.5541178,-58.6033237
321,430,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE SAN MARTIN (VILLA BALLESTER),COMISARIA 2ª DE SAN MARTIN (VILLA BALLESTER),BUENOS AIRES,GRAL. SAN MARTIN,VILLA BALLESTER,BALLESTER 140,"COMISARIA 2ª DE SAN MARTIN (VILLA BALLESTER), BALLESTER 140, BUENOS AIRES, GRAL. SAN MARTIN, VILLA BALLESTER",Sitio señalizado el 20/03/2017 (placa),26,-34.5492357,-58.5588195
442,430,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE SAN MARTIN (VILLA LYNCH),COMISARIA 3ª DE SAN MARTIN (VILLA LYNCH),BUENOS AIRES,GRAL. SAN MARTIN,VILLA LYNCH,REPUBLICA DEL LIBANO al 4000,"COMISARIA 3ª DE SAN MARTIN (VILLA LYNCH), REPUBLICA DEL LIBANO al 4000, BUENOS AIRES, GRAL. SAN MARTIN, VILLA LYNCH",Sitio señalizado el 24/09/2019 (placa),27,-34.5927181,-58.5267217
647,430,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE SAN MARTIN (JOSE LEON SUAREZ) ,COMISARIA 4ª DE SAN MARTIN (JOSE LEON SUAREZ) / SUBCOMISARIA DE JOSE LEON SUAREZ,BUENOS AIRES,GRAL. SAN MARTIN, JOSE LEON SUAREZ,BRIG. GRAL JUAN M. DE ROSAS y BALLESTER,"COMISARIA 4ª DE SAN MARTIN (JOSE LEON SUAREZ) / SUBCOMISARIA DE JOSE LEON SUAREZ, BRIG. GRAL JUAN M. DE ROSAS y BALLESTER, BUENOS AIRES, GRAL. SAN MARTIN,  JOSE LEON SUAREZ",,27,-34.529389,-58.5734048
696,430,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"DELEGACION ""SAN MARTIN"" DE LA POLICIA FEDERAL","DELEGACION ""SAN MARTIN"" DE LA POLICIA FEDERAL",BUENOS AIRES,GRAL. SAN MARTIN,,DR. RAMON CARRILLO 2139,"DELEGACION ""SAN MARTIN"" DE LA POLICIA FEDERAL, DR. RAMON CARRILLO 2139, BUENOS AIRES, GRAL. SAN MARTIN, ",,27,-34.5759395,-58.5382018
334,430,UNIDAD MILITAR EJERCITO,EJÉRCITO,"LICEO MILITAR ""GRAL. SAN MARTIN""","LICEO MILITAR ""GRAL. SAN MARTIN""",BUENOS AIRES,GRAL. SAN MARTIN,,DR. RICARDO BALBIN (ex Ruta 8) y LEANDRO N. ALEM,"LICEO MILITAR ""GRAL. SAN MARTIN"", DR. RICARDO BALBIN (ex Ruta 8) y LEANDRO N. ALEM, BUENOS AIRES, GRAL. SAN MARTIN, ",predio ubicado entre calles ex-Ruta Nac Nº 8 y LEANDRO N ALEM - SAN LORENZO y R RIVERO,27,-34.5672,-58.55141
88,440,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE SAN FERNANDO,COMISARIA 1ª DE SAN FERNANDO,BUENOS AIRES,SAN FERNANDO,,Av. PTE. PERON 1052,"COMISARIA 1ª DE SAN FERNANDO, Av. PTE. PERON 1052, BUENOS AIRES, SAN FERNANDO, ",,27,-34.4401164,-58.5561007
1195,440,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE SAN FERNANDO (VIRREYES) ,COMISARIA 2ª DE SAN FERNANDO (VIRREYES) / DESTACAMENTO OTERO,BUENOS AIRES,SAN FERNANDO,VIRREYES,Av. SOBREMONTE 2631,"COMISARIA 2ª DE SAN FERNANDO (VIRREYES) / DESTACAMENTO OTERO, Av. SOBREMONTE 2631, BUENOS AIRES, SAN FERNANDO, VIRREYES",,27,-34.4605198,-58.5722336
434,440,OTROS,OTROS,"ISLA EN EL TIGRE (QUINTA ""EL SILENCIO"")","ISLA EN EL TIGRE (QUINTA ""EL SILENCIO"")",BUENOS AIRES,SAN FERNANDO,,Isla sobre Arroyo Tuyú Paré 3ª sección de islas 3ª a 900 m aprox de Río Paraná Miní,"ISLA EN EL TIGRE (QUINTA ""EL SILENCIO""), Isla sobre Arroyo Tuyú Paré 3ª sección de islas 3ª a 900 m aprox de Río Paraná Miní, BUENOS AIRES, SAN FERNANDO, ",Sitio señalizado el 07/09/2019 (dos carteles),27,-34.4417221,-58.5542647
396,450,UNIDAD MILITAR EJERCITO,EJÉRCITO,BATALLON LOGISTICO 10 ,BATALLON LOGISTICO 10 / BATALLON DE ARTILLERIA LOGISTICA 10 / B Log 10,BUENOS AIRES,VICENTE LOPEZ,VILLA MARTELLI,Predio e/Av. DE LOS CONSTITUYENTES - Av. GRAL. PAZ (colectora) - ZUFRIATEGUI y G. MANSO,"BATALLON LOGISTICO 10 / BATALLON DE ARTILLERIA LOGISTICA 10 / B Log 10, Predio e/Av. DE LOS CONSTITUYENTES - Av. GRAL. PAZ (colectora) - ZUFRIATEGUI y G. MANSO, BUENOS AIRES, VICENTE LOPEZ, VILLA MARTELLI",,27,-34.5510812,-58.5084053
671,450,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,C.O.T. VICENTE LOPEZ,C.O.T. VICENTE LOPEZ,BUENOS AIRES,VICENTE LOPEZ,,EDUARDO MADERO y GASPAR CAMPOS (calles paralelas),"C.O.T. VICENTE LOPEZ, EDUARDO MADERO y GASPAR CAMPOS (calles paralelas), BUENOS AIRES, VICENTE LOPEZ, ",,27,-34.5259107,-58.477364
1288,450,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE VICENTE LOPEZ (OLIVOS),COMISARIA 1ª DE VICENTE LOPEZ (OLIVOS),BUENOS AIRES,VICENTE LOPEZ,OLIVOS,Av. MAIPU al 2800,"COMISARIA 1ª DE VICENTE LOPEZ (OLIVOS), Av. MAIPU al 2800, BUENOS AIRES, VICENTE LOPEZ, OLIVOS",,27,-34.5082284,-58.4921069
567,450,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE VICENTE LOPEZ (VILLA MARTELLI),COMISARIA 4ª DE VICENTE LOPEZ (VILLA MARTELLI),BUENOS AIRES,VICENTE LOPEZ,VILLA MARTELLI,LAPRIDA 3635,"COMISARIA 4ª DE VICENTE LOPEZ (VILLA MARTELLI), LAPRIDA 3635, BUENOS AIRES, VICENTE LOPEZ, VILLA MARTELLI",,27,-34.5470918,-58.502859
1192,450,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 5ª DE VICENTE LOPEZ (BALNEARIO),COMISARIA 5ª DE VICENTE LOPEZ (BALNEARIO),BUENOS AIRES,VICENTE LOPEZ,,Av. DEL LIBERTADOR 1085,"COMISARIA 5ª DE VICENTE LOPEZ (BALNEARIO), Av. DEL LIBERTADOR 1085, BUENOS AIRES, VICENTE LOPEZ, ",,27,-34.5240544,-58.4724942
59,470,UNIDAD MILITAR EJERCITO,EJÉRCITO,CASA DEL CILINDRO ,CASA DEL CILINDRO / COMPAÑIA DE COMUNICACIONES 601,BUENOS AIRES,MALVINAS ARGENTINAS,LOS POLVORINES,Ruta Nac. Nº 197 ING. HUERGO y vías del FCGMB,"CASA DEL CILINDRO / COMPAÑIA DE COMUNICACIONES 601, Ruta Nac. Nº 197 ING. HUERGO y vías del FCGMB, BUENOS AIRES, MALVINAS ARGENTINAS, LOS POLVORINES",,28,-34.4996258,-58.6914464
1291,470,UNIDAD MILITAR EJERCITO,EJÉRCITO,GUARNICION MILITAR DE CAMPO DE MAYO ,GUARNICION MILITAR DE CAMPO DE MAYO / SIN ESPECIFICAR / UNIDAD DE COMANDO ZONA A4,BUENOS AIRES,SAN MIGUEL,,CAMPO DE MAYO,"GUARNICION MILITAR DE CAMPO DE MAYO / SIN ESPECIFICAR / UNIDAD DE COMANDO ZONA A4, CAMPO DE MAYO, BUENOS AIRES, SAN MIGUEL, ",COMANDO DE INSTITUTOS MILITARES DE CAMPO DE MAYO,28,-34.543055,-58.7118577
714,470,OTROS,OTROS,CASA-QUINTA 1 (CERCANA A CAMPO DE MAYO),CASA-QUINTA 1 (CERCANA A CAMPO DE MAYO),BUENOS AIRES,SAN MIGUEL,,Ruta Nac. Nº 8 entrada a 100 m de SAN MIGUEL,"CASA-QUINTA 1 (CERCANA A CAMPO DE MAYO), Ruta Nac. Nº 8 entrada a 100 m de SAN MIGUEL, BUENOS AIRES, SAN MIGUEL, ",,28,-34.5586099,-58.6550672
715,470,OTROS,OTROS,CASA-QUINTA 2 (CERCANA A CAMPO DE MAYO),CASA-QUINTA 2 (CERCANA A CAMPO DE MAYO),BUENOS AIRES,SAN MIGUEL,,CONESA 101,"CASA-QUINTA 2 (CERCANA A CAMPO DE MAYO), CONESA 101, BUENOS AIRES, SAN MIGUEL, ",mencionada como ubicada en calle CONEJO 101 en las inmediaciones de Campo de Mayo / NO CORRESPONDE PRESUMIBLEMENTE CALLE CONESA A 100 M. DE AV. PTE. ARTURO,28,-34.5531141,-58.7100693
716,470,OTROS,OTROS,CASA-QUINTA 3 (CERCANA A CAMPO DE MAYO),CASA-QUINTA 3 (CERCANA A CAMPO DE MAYO),BUENOS AIRES,SAN MIGUEL,,SIN DETERMINAR UBICACION,"CASA-QUINTA 3 (CERCANA A CAMPO DE MAYO), SIN DETERMINAR UBICACION, BUENOS AIRES, SAN MIGUEL, ",,28,-34.5586099,-58.6550672
612,470,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE GRAL. SARMIENTO (SAN MIGUEL),COMISARIA 1ª DE GRAL. SARMIENTO (SAN MIGUEL),BUENOS AIRES,SAN MIGUEL,,LEANDRO N. ALEM 1857,"COMISARIA 1ª DE GRAL. SARMIENTO (SAN MIGUEL), LEANDRO N. ALEM 1857, BUENOS AIRES, SAN MIGUEL, ",,28,-34.5412236,-58.7169422
76,470,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE GRAL. SARMIENTO (BELLA VISTA),COMISARIA 2ª DE GRAL. SARMIENTO (BELLA VISTA),BUENOS AIRES,SAN MIGUEL,BELLA VISTA,Av. SAN MARTIN 1928,"COMISARIA 2ª DE GRAL. SARMIENTO (BELLA VISTA), Av. SAN MARTIN 1928, BUENOS AIRES, SAN MIGUEL, BELLA VISTA",,28,-34.5649625,-58.6900159
239,470,UNIDAD MILITAR EJERCITO,EJÉRCITO,EL CAMPITO (GUARNICION MILITAR DE CAMPO DE MAYO) 0 testimonio,EL CAMPITO (GUARNICION MILITAR DE CAMPO DE MAYO) 0 testimonio/s UNIDAD DE COMANDO ZONA A4 / LOS TORDOS,BUENOS AIRES,SAN MIGUEL,,Puerta 4 _ sobre Ruta Nac. Nº 8 y cruce con Ruta Prov. Nº 202 CAMPO DE MAYO · SAN MIGUEL (ex GRAL. SARMIENTO) · BUENOS AICROEMSANDO DE INSTITUTOS MILITARES DE CAMPO DE MAYO,"EL CAMPITO (GUARNICION MILITAR DE CAMPO DE MAYO) 0 testimonio/s UNIDAD DE COMANDO ZONA A4 / LOS TORDOS, Puerta 4 _ sobre Ruta Nac. Nº 8 y cruce con Ruta Prov. Nº 202 CAMPO DE MAYO · SAN MIGUEL (ex GRAL. SARMIENTO) · BUENOS AICROEMSANDO DE INSTITUTOS MILITARES DE CAMPO DE MAYO, BUENOS AIRES, SAN MIGUEL, ",Sitio señalizado el 19/03/2008 (pilares) y el 30/09/2019 (cartel),28,-34.5586099,-58.6550672
259,470,HOSPITAL MILITAR,EJÉRCITO,"HOSPITAL MILITAR ""CAMPO DE MAYO"" ","HOSPITAL MILITAR ""CAMPO DE MAYO"" / HOSPITAL GENERAL 602 ""CIRUJANO PRIMERO DR. JUAN MADERA""",BUENOS AIRES,SAN MIGUEL,,Av. TTE. GRAL. PABLO RICCHIERI s/nº ,"HOSPITAL MILITAR ""CAMPO DE MAYO"" / HOSPITAL GENERAL 602 ""CIRUJANO PRIMERO DR. JUAN MADERA"", Av. TTE. GRAL. PABLO RICCHIERI s/nº , BUENOS AIRES, SAN MIGUEL, ",GUARNICION MILITAR DE CAMPO DE MAYO,28,-34.5900598,-58.6331592
1199,470,UNIDAD MILITAR EJERCITO,EJÉRCITO,LAS CASITAS (GUARNICION MILITAR DE CAMPO DE MAYO),LAS CASITAS (GUARNICION MILITAR DE CAMPO DE MAYO),BUENOS AIRES,SAN MIGUEL,,Av. TTE. GRAL. PABLO RICCHIERI s/nº,"LAS CASITAS (GUARNICION MILITAR DE CAMPO DE MAYO), Av. TTE. GRAL. PABLO RICCHIERI s/nº, BUENOS AIRES, SAN MIGUEL, ",,28,-34.543055,-58.7118577
1200,470,UNIDAD MILITAR EJERCITO,EJÉRCITO,"PRISION MILITAR DE ENCAUSADOS ""CAMPO DE MAYO"" ","PRISION MILITAR DE ENCAUSADOS ""CAMPO DE MAYO"" / INSTITUTO PENAL DE LAS FUERZAS ARMADAS",BUENOS AIRES,SAN MIGUEL,,Av. GRAL. CAMILO IDEOATE s/nº,"PRISION MILITAR DE ENCAUSADOS ""CAMPO DE MAYO"" / INSTITUTO PENAL DE LAS FUERZAS ARMADAS, Av. GRAL. CAMILO IDEOATE s/nº, BUENOS AIRES, SAN MIGUEL, ",GUARNICION MILITAR DE CAMPO DE MAYO,28,-34.543055,-58.7118577
367,470,ESTABLECIMIENTO PRIVADO,OTROS,EX FRIGORIFICO EN RUTA 8,EX FRIGORIFICO EN RUTA 8,BUENOS AIRES,-,,Por Ruta 8 después de 15' desvío hacia la derecha 200 m por camino de tierra,"EX FRIGORIFICO EN RUTA 8, Por Ruta 8 después de 15' desvío hacia la derecha 200 m por camino de tierra, BUENOS AIRES, -, ",,29,-34.6036739,-58.3821215
35,480,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,BRIGADA DE INVESTIGACIONES DE SAN MARTIN ,BRIGADA DE INVESTIGACIONES DE SAN MARTIN / BRIGADA DE CASEROS / BRIGADA CENTRO,BUENOS AIRES, TRES DE FEBRERO,CASEROS,DR. AMADEO SABATTINI 4447,"BRIGADA DE INVESTIGACIONES DE SAN MARTIN / BRIGADA DE CASEROS / BRIGADA CENTRO, DR. AMADEO SABATTINI 4447, BUENOS AIRES,  TRES DE FEBRERO, CASEROS",,29,-34.6023745,-58.5578257
